"ForestTypeGroup","AgeGroup","carbon","carbon_se","total","total_se","rfCarbon","rfCarbonUpper","rfCarbonLower","ShortName","Age","Area","Prop","originalArea","AreaSE","ForestTypeGroupCode"
"Oak / hickory",30,49.5918455857796,1.17425308983409,519007123.830143,22750809.4306858,-7.29427086523208,-7.12155456479172,-7.46698716567245,"OkH","31-40 years",9940269.65301458,0.000129941446224973,9938978,2.22,500
"Oak / hickory",40,58.0567096771241,0.983049556360982,933992533.995874,33465793.6125781,-8.53933466131207,-8.3947417417838,-8.68392758084035,"OkH","41-50 years",15608220.1546999,0.000129941446224973,15606192,1.79,500
"Oak / hickory",50,69.4789527491342,1.02190227508021,1810093366.9831,57477270.6365429,-10.2193877803606,-10.0690801661917,-10.3696953945295,"OkH","51-60 years",20496523.3478864,0.000129941446224973,20493860,1.55,500
"Oak / hickory",60,77.0915195993268,0.982225080023397,2403213874.72345,68220152.3960486,-11.3390905042478,-11.1946188537237,-11.4835621547719,"OkH","61-70 years",23684379.5825359,0.000129941446224973,23681302,1.42,500
"Oak / hickory",70,88.3454157758443,1.06762989338007,2848748913.24855,78926823.0611782,-12.9943821359885,-12.8373486250525,-13.1514156469246,"OkH","71-80 years",22834703.1743546,0.000129941446224973,22831736,1.46,500
"Oak / hickory",80,100.878550419566,1.24094674063737,2818865803.00364,88840513.1292393,-14.8378319572621,-14.6553059482254,-15.0203579662987,"OkH","81-90 years",16951569.7114841,0.000129941446224973,16949367,1.7,500
"Oak / hickory",90,106.52635458401,1.6975468358284,1866648494.16576,73264153.698885,-15.6685454119163,-15.4188598783232,-15.9182309455093,"OkH","91-100 years",10027350.9684867,0.000129941446224973,10026048,2.24,500
"Oak / hickory",100,110.211208396387,2.44672574377683,1022109221.41073,56225375.2742098,-16.2105361664198,-15.8506568334925,-16.5704154993471,"OkH","101-110 years",4665080.18726629,0.000129941446224973,4664474,3.31,500
"Oak / hickory",110,108.395825874709,3.23257548849314,445584051.339579,36019371.9998566,-15.9435186420524,-15.4680517396441,-16.4189855444606,"OkH","111-120 years",2229417.69375937,0.000129941446224973,2229128,4.78,500
"Oak / hickory",120,105.734108766213,5.59588017240897,197006997.122289,22836856.5404194,-15.5520170690285,-14.7289409115515,-16.3750932265054,"OkH","121-130 years",1013734.72615641,0.000129941446224973,1013603,7.32,500
"Oak / hickory",130,116.517941768011,5.85868444955813,117069546.699296,19223015.2979298,-17.1381689444307,-16.2764379323214,-17.99989995654,"OkH","131-140 years",493986.18927985,0.000129941446224973,493922,9.89,500
"Oak / hickory",140,104.999640327618,6.9726303164577,58841322.4427487,13591514.8617988,-15.4439869751734,-14.4184100164898,-16.469563933857,"OkH","141-150 years",281605.59223792,0.000129941446224973,281569,14.21,500
"Oak / hickory",150,103.376351172705,11.6540670393734,20051549.6721155,6604616.12883403,-15.2052237138214,-13.4910725129001,-16.9193749147426,"OkH","151-160 years",93795.1878823624,0.000129941446224973,93783,22.6,500
"Oak / hickory",160,87.7802293849827,10.9697530676863,9133452.83934891,4255893.54917504,-12.9112510773318,-11.2977529456277,-14.5247492090359,"OkH","161-170 years",58211.5640948255,0.000129941446224973,58204,29.25,500
"Oak / hickory",170,124.624649882484,4.15207759107891,7540177.30596855,6170288.41866885,-18.3305529768027,-17.7198401016304,-18.941265851975,"OkH","171-180 years",16557.1514602061,0.000129941446224973,16555,51.21,500
"Oak / hickory",180,103.585819019952,0,227309.528230878,227309.528229755,-15.2360335213074,-7.61801676065371,-22.8540502819611,"OkH","181-190 years",2136.27759099971,0.000129941446224973,2136,97.46,500
"Oak / hickory",190,NA,NA,NA,NA,NA,NA,NA,"OkH","191-200 years",7467.970398874,0.000129941446224973,7467,97.59,500
"Oak / hickory",200,157.029050663891,14.444074902787,1841284.97333668,1303741.82053978,-23.0967897186129,-20.9722671586209,-25.2213122786049,"OkH","200+ years",11767.5290897484,0.000129941446224973,11766,65.25,500
"Oak / hickory",999,NA,NA,NA,NA,NA,NA,NA,"OkH","Others",19836.5775935807,0.000129941446224973,19834,52.2,500
"Oak / hickory",NA,61.8128088116691,10.4157303409702,1864806.72240235,1644514.14241026,-9.09180461197452,-7.5597955191724,-10.6238137047766,NA,NA,NA,NA,NA,NA,NA
"Oak / pine",0,20.3052909908176,0.480910103431282,70001060.9976942,3279992.0974536,-2.9866259409158,-2.91589075220042,-3.05736112963119,"OkP","0-10 years",3342514,0,3342514,3.87,400
"Oak / pine",10,34.870226665287,1.14365521530982,97505198.0240526,5205445.54571406,-5.12892543974159,-4.96070966115203,-5.29714121833115,"OkP","11-20 years",2688835,0,2688835,4.26,400
"Oak / pine",20,50.9789231783397,1.14581639744101,178277336.907242,8203696.4576401,-7.49829069050208,-7.32975703207426,-7.6668243489299,"OkP","21-30 years",3116486,0,3116486,3.93,400
"Oak / pine",30,61.0922500255279,2.30975473634155,212053579.045223,14616014.7920702,-8.98582043456887,-8.64608763212686,-9.32555323701087,"OkP","31-40 years",2977251,0,2977251,4.04,400
"Oak / pine",40,67.9950247687573,1.89415263639283,243220570.502502,13996642.7553284,-10.0011226098369,-9.72251909696613,-10.2797261227077,"OkP","41-50 years",3153045,0,3153045,3.95,400
"Oak / pine",50,76.50213638565,2.33097575797195,332831094.369857,20149314.4967847,-11.2524004294341,-10.9095463098082,-11.5952545490601,"OkP","51-60 years",3610861,0,3610861,3.65,400
"Oak / pine",60,85.495018549649,2.12654795106338,390136689.961314,23215487.7656072,-12.5751283414224,-12.2623427094352,-12.8879139734096,"OkP","61-70 years",3383519,0,3383519,3.83,400
"Oak / pine",70,94.5405185637193,2.91142457281073,366806917.009392,29486119.4837211,-13.9055956074564,-13.4773655388448,-14.333825676068,"OkP","71-80 years",2609726,0,2609726,4.37,400
"Oak / pine",80,99.4268942789994,3.7802737509821,249740981.216884,24608804.3295841,-14.6243135256047,-14.0682878250347,-15.1803392261747,"OkP","81-90 years",1451550,0,1451550,5.85,400
"Oak / pine",90,98.9293294192112,4.42456771712002,136462450.599222,16970553.6480738,-14.551128653829,-13.9003362703431,-15.2019210373149,"OkP","91-100 years",771332,0,771332,8.11,400
"Oak / pine",100,100.738026520356,4.47515812491763,74924753.5586755,14838391.3994997,-14.8171628458029,-14.1589293168364,-15.4753963747695,"OkP","101-110 years",320118,0,320118,12.46,400
"Oak / pine",110,77.2260964211684,10.6430563020238,20088058.2535736,5870660.17720215,-11.3588848833257,-9.7934393028301,-12.9243304638212,"OkP","111-120 years",89698,0,89698,24.12,400
"Oak / pine",120,129.734330845597,30.4440357158142,11270850.6185361,6410919.32604258,-19.0821159916414,-14.6042216902923,-23.5600102929906,"OkP","121-130 years",58713,0,58713,28.94,400
"Oak / pine",130,90.2152950132608,7.0046991207345,5807643.8715825,4304168.84005509,-13.2694153694139,-12.2391215355675,-14.2997092032603,"OkP","131-140 years",9764,0,9764,57.7,400
"Oak / pine",140,78.7269255078832,8.6188213896068,4767499.62864782,3015190.2125533,-11.5796359715662,-10.3119271978303,-12.8473447453021,"OkP","141-150 years",11252,0,11252,62.64,400
"Other eastern softwoods",0,21.1000113214403,2.06849719652429,1867449.42947655,459170.64187144,-3.10351825022988,-2.79927107698598,-3.40776542347378,"OthESw","0-10 years",108639,0,108639,21.34,170
"Other eastern softwoods",10,18.1226652116157,1.13377670082962,3728691.78952162,650495.901815021,-2.66559204022343,-2.49882925374403,-2.83235482670282,"OthESw","11-20 years",310431,0,310431,12.17,170
"Other eastern softwoods",20,22.811353226777,2.33177574632342,9276462.24645906,1611922.5414943,-3.35523284671442,-3.01226105992658,-3.69820463350227,"OthESw","21-30 years",463692,0,463692,10.3,170
"Other eastern softwoods",30,30.2220829864521,2.34297390436078,16093909.2672873,2823041.2570479,-4.44524814131775,-4.10062926120335,-4.78986702143216,"OthESw","31-40 years",523253,0,523253,9.69,170
"Other eastern softwoods",40,30.3479631468522,1.66166056642336,15571692.1240685,2176335.83907203,-4.46376336243266,-4.21935620003735,-4.70817052482798,"OthESw","41-50 years",529258,0,529258,9.4,170
"Other eastern softwoods",50,45.2559463625519,2.95401270505469,22742425.8961846,3559286.57822049,-6.65652038418039,-6.22202619354304,-7.09101457481774,"OthESw","51-60 years",349606,0,349606,11.84,170
"Other eastern softwoods",60,43.9500777078981,3.46301669611572,17059331.7542543,3342269.34489699,-6.46444526439109,-5.95508366483948,-6.9738068639427,"OthESw","61-70 years",295237,0,295237,12.99,170
"Other eastern softwoods",70,36.5427680132807,4.9706176815291,9862395.93484023,2238811.31042862,-5.37493301379858,-4.6438242738774,-6.10604175371977,"OthESw","71-80 years",132081,0,132081,18.45,170
"Other eastern softwoods",80,44.5265135995054,7.71783826505114,7111475.37394868,3458167.85563055,-6.54923096817282,-5.41404428305621,-7.68441765328943,"OthESw","81-90 years",68989,0,68989,27.32,170
"Other eastern softwoods",90,36.8434486612989,4.99607522732982,5436819.99625422,2180592.92453491,-5.41915895587982,-4.68430576498205,-6.15401214677759,"OthESw","91-100 years",45269,0,45269,34.32,170
"Other eastern softwoods",100,NA,NA,NA,NA,NA,NA,NA,"OthESw","101-110 years",7445,0,7445,95.03,170
"Other eastern softwoods",110,10.6188907687608,0,18040.361473052,18040.361472986,-1.56189116659664,-0.780945583298321,-2.34283674989496,"OthESw","111-120 years",9081,0,9081,79.89,170
"Other hardwoods",0,27.0768018549703,3.50858827465003,14382661.7731454,3108583.59879832,-3.98262102491718,-3.46655647987808,-4.49868556995628,"OtHw","0-10 years",385332.566752366,0.0382697130342562,370586,10.61,960
"Other hardwoods",10,23.1329306829399,1.19703655511539,12666530.2883536,2205592.25449787,-3.40253241868432,-3.22646498732621,-3.57859985004242,"OtHw","11-20 years",485981.367473195,0.0382697130342562,467383,10.07,960
"Other hardwoods",20,28.3519836469748,2.94910155849096,18456145.2224415,3643415.03184503,-4.17018253393994,-3.73641070466809,-4.6039543632118,"OtHw","21-30 years",527488.84679564,0.0382697130342562,507302,10.14,960
"Other hardwoods",30,32.9858897494933,3.17808616372248,12425365.5712729,2400794.59294715,-4.8517656828743,-4.3843134024154,-5.31921796333319,"OtHw","31-40 years",397140.451097808,0.0382697130342562,381942,11.61,960
"Other hardwoods",40,48.3311032553772,7.78118925864999,22694125.5302448,7496092.87089935,-7.10883320021693,-5.96432846489603,-8.25333793553783,"OtHw","41-50 years",352460.564665646,0.0382697130342562,338972,12.42,960
"Other hardwoods",50,50.4677084602533,6.72865732482496,24859389.295484,5398414.74944504,-7.42309811438459,-6.43340619010027,-8.41279003866891,"OtHw","51-60 years",396989.681176173,0.0382697130342562,381797,12,960
"Other hardwoods",60,52.180760243682,7.56475911179701,25297911.612319,6258328.86752416,-7.67506421015903,-6.56239333977903,-8.78773508053903,"OtHw","61-70 years",379096.930752048,0.0382697130342562,364589,11.91,960
"Other hardwoods",70,86.6589167590785,8.00957932445805,30816709.07569,6418181.54209159,-12.7463215829494,-11.5682238449231,-13.9244193209758,"OtHw","71-80 years",446025.258654747,0.0382697130342562,428956,11.28,960
"Other hardwoods",80,79.9531014511415,7.72285769786942,45091308.6951736,7822961.66321924,-11.75998940171,-10.6240644278257,-12.8959143755943,"OtHw","81-90 years",449254.854355429,0.0382697130342562,432062,11.3,960
"Other hardwoods",90,110.086880842662,11.6573521056808,47066148.5593878,11389881.2312442,-16.1922493121564,-14.4776149236632,-17.9068837006495,"OtHw","91-100 years",218524.88462546,0.0382697130342562,210162,16.15,960
"Other hardwoods",100,103.222950380358,16.3929276349449,31163826.0417912,10869530.344721,-15.1826605904469,-12.7714888941524,-17.5938322867413,"OtHw","101-110 years",152466.863097993,0.0382697130342562,146632,18.96,960
"Other hardwoods",110,87.4740863210344,27.5017788555748,11668393.5973354,4148372.45897249,-12.8662216898272,-8.82109245781895,-16.9113509218354,"OtHw","111-120 years",76507.936785629,0.0382697130342562,73580,25.67,960
"Other hardwoods",120,75.5651868355014,18.8341340483765,3666600.08492545,1518254.11763831,-11.1145881797565,-8.34434896727716,-13.8848273922359,"OtHw","121-130 years",31552.5053242717,0.0382697130342562,30345,36.63,960
"Other hardwoods",130,137.624981412019,75.3477053301672,4553370.25853654,3385772.54500327,-20.242720963175,-9.16012128857183,-31.3253206377781,"OtHw","131-140 years",21399.9707391279,0.0382697130342562,20581,50.08,960
"Other hardwoods",140,172.032949372554,0,1140627.73578803,1140627.73578606,-25.303654575582,-12.651827287791,-37.955481863373,"OtHw","141-150 years",27285.1966457148,0.0382697130342562,26241,49.62,960
"Other hardwoods",160,NA,NA,NA,NA,NA,NA,NA,"OtHw","161-170 years",7282.70711126048,0.0382697130342562,7004,100.35,960
"Other hardwoods",200,105.710358772525,48.4973357066083,2100091.24887122,1535475.35142119,-15.5485237752226,-8.41524009304537,-22.6818074573997,"OtHw","200+ years",23188.41394749,0.0382697130342562,22301,49.96,960
"Other hardwoods",999,NA,NA,NA,NA,NA,NA,NA,"OtHw","Others",174211.005175475,0.0382697130342562,167544,18.03,960
"Other hardwoods",NA,48.4028620065519,12.934871096986,7621862.91701099,2702390.45747756,-7.11938791464299,-5.21684824761087,-9.02192758167511,NA,NA,NA,NA,NA,NA,NA
"Other softwoods",30,43.4720159844505,0,37084.7631319835,37084.7631319744,-6.39412903276195,-3.19706451638097,-9.59119354914292,"OtSw","31-40 years",985,0,985,107.81,390
"Other western softwoods",0,43.0274936989484,8.48051098676347,3477502.67398582,1203915.75349139,-6.32874598605771,-5.08138074924613,-7.57611122286929,"OtWSw","0-10 years",178958.161488262,0.0146356079347275,176339,19.4,360
"Other western softwoods",10,37.035271496047,5.66790637311453,5332771.90389606,1408840.35550617,-5.4473734273975,-4.61370321738766,-6.28104363740735,"OtWSw","11-20 years",224929.987104018,0.0146356079347275,221638,16.53,360
"Other western softwoods",20,32.2596642208214,5.57903286716716,3850500.67008518,1184076.86280125,-4.74494800644367,-3.92434985329047,-5.56554615959688,"OtWSw","21-30 years",241470.061142862,0.0146356079347275,237936,15.81,360
"Other western softwoods",30,27.9460385595371,3.37605026288347,4305199.23772305,1005648.14070869,-4.11047365661939,-3.61390361004764,-4.60704370319115,"OtWSw","31-40 years",241386.843197642,0.0146356079347275,237854,15.67,360
"Other western softwoods",40,22.8312217889065,2.81284753440161,1875773.85408713,556321.96182174,-3.35815523591296,-2.94442447884654,-3.77188599297938,"OtWSw","41-50 years",202765.597791933,0.0146356079347275,199798,16.86,360
"Other western softwoods",50,21.8804653011918,3.71523694812805,4776505.72132369,1240011.72923906,-3.21831217771759,-2.67185248645063,-3.76477186898456,"OtWSw","51-60 years",399149.799979728,0.0146356079347275,393308,11.85,360
"Other western softwoods",60,21.8670815593381,1.61453702366527,5787860.11740759,984000.624205481,-3.21634361540421,-2.97886767085221,-3.45381955995621,"OtWSw","61-70 years",478299.199560258,0.0146356079347275,471299,10.82,360
"Other western softwoods",70,22.634743323554,1.54610635380925,7932303.08695447,1204307.81589562,-3.32925598587421,-3.10184524126634,-3.55666673048209,"OtWSw","71-80 years",705651.640752551,0.0146356079347275,695324,9,360
"Other western softwoods",80,27.6627523712444,4.55110299404628,14094465.9521404,2909530.75794079,-4.06880619767775,-3.39940223454592,-4.73821016080957,"OtWSw","81-90 years",738597.828235496,0.0146356079347275,727788,8.45,360
"Other western softwoods",90,28.2174851141669,2.35274219027404,12240502.1407727,1778575.5406596,-4.15039967009028,-3.80434401095507,-4.49645532922548,"OtWSw","91-100 years",565701.383659371,0.0146356079347275,557422,9.87,360
"Other western softwoods",100,32.491752607859,2.63857570795815,10610472.2628198,1726161.65170574,-4.77908498077343,-4.39098718596607,-5.16718277558079,"OtWSw","101-110 years",544252.465705576,0.0146356079347275,536287,10.33,360
"Other western softwoods",110,32.1297279297842,3.08163485997089,11447771.612389,1811880.74848334,-4.72583618491629,-4.27257054999475,-5.17910181983783,"OtWSw","111-120 years",245442.195747601,0.0146356079347275,241850,15.25,360
"Other western softwoods",120,34.8670622479358,3.67794445973508,5029285.45214765,1148181.56257485,-5.12845999795338,-4.58748551314251,-5.66943448276425,"OtWSw","121-130 years",271928.843946139,0.0146356079347275,267949,13.9,360
"Other western softwoods",130,41.9101471336762,5.71205977018279,9383058.1454224,2125232.58347669,-6.16439984404259,-5.3242352833178,-7.00456440476739,"OtWSw","131-140 years",215626.829740287,0.0146356079347275,212471,16.53,360
"Other western softwoods",140,62.0852930165907,8.59710363880088,7702417.66031453,2130789.35616017,-9.13188324937384,-7.86736885477611,-10.3963976439716,"OtWSw","141-150 years",209004.913977405,0.0146356079347275,205946,16.97,360
